star_id,ra,dec,parallax_mas,dist_pc,pmra,pmdec,radial_velocity,g_mag,bp_rp,v_mag,abs_g,teff_gspphot,mass_flame,age_flame,phot_origin,source_catalogue,l,b,x_pc,y_pc,z_pc,teff_color,rgb_r,rgb_g,rgb_b,rgb_hex,mass_est,U,V,W,simbad_main_id,proper_name,sp_type,star_class,spurious_parallax
Gaia DR3 2949498116848620800,105.16669561133602,-13.148602172071508,16.613199415995126,60.193101579049475,-59.840318919015985,-3.8431021504484844,-6.814053535461426,8.56238,0.7626009,8.69762,4.664646227742114,5836.32861328125,1.0431175231933594,1.8897945880889893,native_gaia,Gaia,225.69098444702965,-3.9471619334116514,-41.94682402943215,-42.97097844629478,-4.14348197989216,5961.9388441606,255,243,239,#FFF3EF,1.0006863810587032,0.6656061905433076,10.362011927681657,-15.211081074572192,HD  52435,,G3/5V,Main sequence,False
Gaia DR3 4141853502909047168,260.29807186788474,-12.057709326982001,16.612083465873535,60.19714517172489,-45.95690051784073,-97.78299995115418,-5.0999250411987305,7.548626,0.6582937,7.6556544,3.650746468623373,6149.56103515625,1.18802011013031,4.0657548904418945,native_gaia,Gaia,11.362419896257599,13.808508174013706,57.31164917088818,11.516941893729898,14.367713998935324,6307.100767655806,255,247,249,#FFF7F9,1.13067352966367,2.054107709533969,-30.80019680492091,-4.872114768254029,HD 156999,,F7V,Main sequence,False
Gaia DR3 307383598125681024,15.709684234178006,26.299494096687827,16.61089243701995,60.20146140801833,19.309083751529887,23.15280792797268,9.349567413330078,7.1159763,0.5357423,7.195076,3.2179411635637116,6646.3134765625,1.3371086120605469,1.8221547603607178,native_gaia,Gaia,126.11097562252552,-36.501870203467945,-28.519990997334645,39.09493648978655,-35.81078063981051,6821.288585662842,249,245,255,#F9F5FF,1.2150905007160664,-10.999694462730128,6.359595813114925,-0.014477214432586464,HD   6133,,F3V,Main sequence,False
HIP 5317,17.004530726995338,43.94181949344243,16.610000610351562,60.20469284057617,160.9600067138672,-61.31999969482422,,4.9877377,0.11628641,5.04,1.0895862579345703,,,,transformed_from_johnson,Hipparcos,126.08412780238443,-18.82842540755849,-33.561476309340044,46.05106359700977,-19.430179864064346,9224.757254123688,212,222,255,#D4DEFF,2.1328103065490724,,,,*  41 And,,A3m,Main sequence,False
Gaia DR3 5704853743285603840,133.7445037838166,-18.812076270771346,16.60910468783581,60.20794129453473,-150.6075427604311,22.138928021124716,20.472431182861328,7.1352468,1.0491052,7.368176,3.2369778660964386,5032.49853515625,1.2296842336654663,5.343922138214111,native_gaia,Gaia,244.97933535044,16.582936858390084,-24.40551850709482,-52.28855844665596,17.183524577240714,5160.636529055509,255,233,213,#FFE9D5,1.2106974155162065,-40.06534917394362,-12.539845422230023,-23.330669119365332,HD  76354,,K0/1V,Main sequence,False
Gaia DR3 2267045818011982976,277.76395198108935,73.08426950580224,16.606137309003984,60.218699953648574,61.63167704096665,103.2910757376111,-10.540336608886719,8.049221,0.7000146,8.167049,4.150564161799746,6026.08837890625,1.079960584640503,4.520956516265869,native_gaia,Gaia,103.89022145158505,27.3390188376825,-12.841549031256093,51.928295401494545,27.655715128712917,6169.042625427246,255,245,245,#FFF5F5,1.0665943382308016,-29.14073148469802,-9.441085780424643,-18.754821782683862,HD 172083,,G0,Main sequence,False
Gaia DR3 5868982654377823232,205.05492484730988,-60.53807984067745,16.60595743671528,60.21935223012373,-22.64139646607067,61.52014646410605,2.396193027496338,8.89983,0.93599224,9.090732,5.001149466671711,5817.79736328125,1.0477508306503296,0.7551177144050598,native_gaia,Gaia,308.8986168123475,1.7673046822280258,37.796409680739764,-46.84391794901373,1.85718858693979,5415.323859214783,255,236,222,#FFECDE,0.9401537108424619,-1.2231545645871906,-3.332671881677025,18.529424004598205,HD 118735,,G5/8(V),Main sequence,False
Gaia DR3 3216715623198286720,82.76462925773474,-3.3233597517797135,16.604358219102146,60.22515214406603,-60.0554205004995,-120.40981532699877,14.74655818939209,8.638946,0.85309124,8.80189,4.740056050477868,5724.9443359375,0.975665807723999,6.303494930267334,native_gaia,Gaia,206.55334331469194,-19.371839619740157,-50.82256665495058,-25.39830325192995,-19.976532764772056,5670.244437217712,255,240,230,#FFF0E6,0.9873392679859274,6.8535599054122445,-21.734089973939145,-34.2612111756494,HD  36353,,G5V,Main sequence,False
Gaia DR3 1611662911339526784,214.1078277370617,58.08366888926294,16.603928358674224,60.22671131784184,-146.87423724863206,121.58890174032345,-22.16064453125,7.9454737,0.72661686,8.070527,4.046527925213521,5941.794921875,1.0686753988265991,6.230688571929932,native_gaia,Gaia,103.08276622667046,55.6474521414188,-7.692773810724992,33.1028269555545,49.722035706619025,6081.013301502575,255,245,243,#FFF5F3,1.0799323172803177,-50.85502536133861,-20.829187524354182,-20.843353315538344,HD 125272,,F9V,Main sequence,False
Gaia DR3 2805236247043071104,14.32681814508053,25.292689866820673,16.600869551777812,60.23780844015538,177.06806541848786,17.5478936222123,51.25629425048828,8.336901,0.7610998,8.471707,4.437554895732209,5885.501953125,1.0294054746627808,5.175617694854736,native_gaia,Gaia,124.60556506113777,-37.55998371022953,-27.119179562203154,39.3033209286018,-36.72046608540216,5966.906065507368,255,243,239,#FFF3EF,1.0298006543933065,-66.79449199941229,8.063551792468694,-26.122507431148264,HD   5515,,F8,Main sequence,False
Gaia DR3 6142458099830621696,196.74579675328215,-37.744848180613985,16.60025367739402,60.24004328089186,-93.17734645693228,-81.00750462530377,4.830012798309326,8.335408,0.76375866,8.470984,4.435981834644613,5832.59423828125,1.0022751092910767,6.615115165710449,native_gaia,Gaia,306.32275660833244,25.024529906658405,32.33257789492116,-43.97885030846148,25.48191410978613,5958.107709017667,255,243,239,#FFF3EF,1.0300023288917162,-14.699352278308682,-27.427243119573166,-17.266775371470047,HD 113853,,G1V,Main sequence,False
Gaia DR3 4034726367018683520,180.42014226049457,39.586279433249615,16.598282882171908,60.24719587555003,19.660932357267033,-69.46701561120534,-18.43657112121582,8.47155,0.8202801,8.624107,4.571865797460145,5686.66357421875,0.9484449028968811,9.424500465393066,native_gaia,Gaia,159.47718452057237,73.81217147430152,-15.730134770552853,5.888396900590867,57.858571127433216,5771.13876914978,255,241,233,#FFF1E9,1.0125813080179302,17.88825743070789,-16.91057918793299,-12.613356934329376,HD 104437,,G5IV,Subgiant,False
Gaia DR3 6096812458723375360,211.86621872443035,-45.60150515544027,16.59668040416071,60.253012991037934,-170.23403090079287,-24.17515041722661,,8.865709,0.86900616,9.033832,4.965815459972184,5554.0322265625,0.9219440817832947,7.933588981628418,native_gaia,Gaia,316.59249724416406,15.24404089698392,42.23272819561188,-39.947982825284654,15.842377089455937,5621.306067466736,255,239,228,#FFEFE4,0.9465393747038222,,,,HD 123246,,G3/5V,Main sequence,False
Gaia DR3 4583067590481959168,270.97571726923104,26.65099771054685,16.59619489603294,60.254775643725075,31.45748448266965,-57.17152493819448,,6.823425,0.5971818,6.9158125,2.9234674475714435,6391.89306640625,1.392342209815979,2.597383737564087,native_gaia,Gaia,52.755703819926524,21.612933892290325,33.90320085246576,44.59418558057311,22.193908448905837,6514.091014862061,255,249,254,#FFF9FE,1.2830459736373592,,,,HD 165241,,F4V,Main sequence,False
Gaia DR3 5911885426255393536,266.80857825516244,-60.257941442242775,16.595289418656396,60.25806328365697,-14.824798026739227,-94.70881835577794,-15.560491561889648,7.032087,0.55748844,7.1157246,3.132011003327264,6580.1728515625,1.335164189338684,2.158097982406616,native_gaia,Gaia,332.6481555812735,-15.89287754819786,51.475490285004035,-26.6274954779267,-16.50104769972673,6712.557792663574,251,247,255,#FBF7FF,1.2349205376937082,-27.329650586835466,-15.130062834747307,-4.017102399029193,HD 161049,,F5V,Main sequence,False
Gaia DR3 4886027574152309888,65.92811356251438,-28.767732520314038,16.59493771915083,60.25934034365092,-59.30936491114889,-177.7102007466386,-26.310611724853516,8.9779825,0.93188,9.167439,5.077860655253314,5484.85107421875,0.8869090676307678,10.89565658569336,native_gaia,Gaia,227.96230610968038,-43.48797998467199,-29.27527787567611,-32.470505627684034,-41.47062174885305,5427.96900844574,255,237,224,#FFEDE0,0.9262902430265095,59.52918365138895,-3.3465408320599304,-1.1721409411865369,HD  27965,,G8V,Main sequence,False
Gaia DR3 4777999525930752768,70.33182946036904,-52.62675707438234,16.59431443571313,60.26160368806014,-43.09330828951892,-216.52848449957196,8.916328430175781,8.017695,0.7016773,8.135968,4.117492002035853,6014.60009765625,1.0763514041900635,5.1147942543029785,native_gaia,Gaia,260.42822563656557,-40.757060290508385,-7.590358661925926,-45.011735815876946,-39.34197469982728,6163.540496826172,255,245,245,#FFF5F5,1.0708343587133522,61.363975560648456,-14.720023979549662,-8.655208734843914,HD  30053,,F7/8V,Main sequence,False
Gaia DR3 6545899152629823616,340.4397684825749,-39.46196647821074,16.593443273329928,60.26476744626389,51.22810006744774,-72.6109565108734,-2.8935012817382812,8.8063965,0.83236504,8.962734,4.906079059295754,5626.4765625,0.9599118232727051,5.085316181182861,native_gaia,Gaia,359.9632470472057,-60.43879424398996,29.731799471341525,-0.019071763777766974,-52.42005276433848,5733.977514266968,255,241,233,#FFF1E9,0.9573351097658276,-9.16638403548394,-23.777347803182863,-1.8638560828919262,HD 214867,,G3V,Main sequence,False
Gaia DR3 1950022805744192768,328.68278480306094,38.23592604949831,16.593080142554808,60.266086308797384,186.33779368445482,41.5690533430235,-32.23567581176758,9.085782,0.89245415,9.261697,5.185417105002983,5435.3837890625,0.8954049944877625,7.893553256988525,native_gaia,Gaia,88.80624130864616,-12.659199418736314,1.225032791750863,58.78830672738726,-13.207401173780717,5549.203496932983,255,238,227,#FFEEE3,0.9068523304211475,-49.401896799209155,-35.83741607282713,-17.00727707973354,HD 208328,,G9,Main sequence,False
Gaia DR3 1942527533757602176,348.59429717134054,48.39778574949656,16.591993954360593,60.27003160383788,146.69287255039936,49.285270638819014,-62.946937561035156,9.014802,1.03901,9.243801,5.114294883068606,4969.087890625,0.8620290756225586,13.486102104187012,native_gaia,Gaia,106.76986063859843,-11.404527497264098,-17.046254269235785,56.56744232822743,-11.917482677094256,5178.073553605513,255,234,215,#FFEAD7,0.9197057440237459,-24.31130624006973,-72.30237311521553,9.924101068111188,BD+47  4087,,G0,Main sequence,False
HIP 106601,323.8460684947483,0.9751540169477387,16.59000015258789,60.27727508544922,-99.91999816894531,-84.36000061035156,,7.124907,0.72466767,7.27,3.2241382598876953,,,,transformed_from_johnson,Hipparcos,55.53201022283113,-35.161467569573375,27.88902637239994,40.627391923040335,-34.7126363916395,6087.463352029974,255,245,243,#FFF5F3,1.213660401564378,,,,HD 205455,,F7V,Main sequence,False
HIP 2927,9.284327418486154,15.139377766283442,16.59000015258789,60.27727508544922,38.09000015258789,-89.06999969482422,,7.943271,0.75804114,8.1,4.042503356933594,,,,transformed_from_johnson,Hipparcos,117.81141170885792,-47.59013921683629,-18.967071066076624,35.95689044431331,-44.505079895186874,5977.027489055286,255,244,241,#FFF4F1,1.080448287572616,,,,HD   3412,,F5,Main sequence,False
HIP 45274,138.411725241047,46.99038160767233,16.59000015258789,60.27727508544922,14.0,-1.8200000524520874,,7.3939342,0.7358113,7.54,3.493165969848633,,,,transformed_from_johnson,Hipparcos,172.67398576090014,43.34712727657532,-43.476307759368595,5.5895083046046725,41.37533023738105,6050.588084567677,255,244,242,#FFF4F2,1.1515770838810846,,,,HD  79107,,F8,Main sequence,False
Gaia DR3 4691996001284763136,13.118246161877893,-69.50323542726397,16.589941979858594,60.27748627536331,9.982911518579108,-79.24118818103935,28.708446502685547,7.229442,0.8288202,7.3846655,3.32866645542504,5595.0400390625,1.1499301195144653,6.590723514556885,native_gaia,Gaia,302.7974877479526,-47.62474680068009,22.00595324228524,-34.1498436879815,-44.529782726411284,5744.87779712677,255,241,233,#FFF1E9,1.1895385102865292,17.263817342547718,-31.80759892874807,-5.936289942093797,HD   5208,,G0/2V,Main sequence,False
Gaia DR3 2502734072523738496,40.03615137841125,2.9181631782621897,16.589362406169624,60.27959215768881,10.545026981974882,-80.97877760094423,41.15573501586914,8.617178,0.8058567,8.765291,4.71632643683753,5684.32275390625,0.9578612446784973,7.3361687660217285,native_gaia,Gaia,168.2931975879036,-50.12946503500598,-37.83872144361363,7.840707664522183,-46.264280968468704,5818.801449862393,255,241,235,#FFF1EB,0.9916277523787596,-17.27298532848975,-13.78496150780731,-41.832425668316155,HD  16640,,G2V,Main sequence,False
Gaia DR3 1541184800116506496,189.6356030071509,45.216932924412745,16.58884135182999,60.28148553543707,-140.7951692254198,-35.81712809879056,3.563560724258423,7.110073,0.5530758,7.1927752,3.2091533584558576,6619.83642578125,1.3398101329803467,1.9949510097503662,native_gaia,Gaia,130.191224168578,71.72911721023905,-12.196193095379112,14.43673026143148,57.24238981469942,6734.621047973633,250,246,255,#FAF6FF,1.2171184557409558,-30.053985694800815,-28.50260326393991,4.53784192703072,HD 109979,,F2,Main sequence,False
Gaia DR3 2089599450340243712,300.67384599387617,53.888849231276055,16.58815653044521,60.283974181497605,-93.18123587070244,-118.06389444208693,2.5806782245635986,8.151193,0.85183144,8.313731,4.25018328927252,5657.9375,0.9512997269630432,12.207229614257812,native_gaia,Gaia,87.92812909149097,11.999912354972222,2.131826310699586,58.928095227797705,12.533652800364491,5674.118333816528,255,240,230,#FFF0E6,1.0538226552214718,42.547845969929284,-0.3052891198302233,6.610924173758276,HD 190508,,G5,Main sequence,False
Gaia DR3 2726813301018927616,328.86104655039327,11.1328959743931,16.58789701002264,60.28491733435444,-17.11974962366208,-34.526400617332605,-12.486593246459961,8.165036,0.86406136,8.33154,4.2639928528662665,5571.75732421875,,,native_gaia,Gaia,68.84928726014482,-32.692440031941025,18.306219363023228,47.316937764957764,-32.56164908584845,5636.5113315582275,255,240,230,#FFF0E6,1.0520521983504787,5.459820555054889,-15.175676239636873,4.1347840180671875,HD 208332,,K0,Main sequence,False
Gaia DR3 2940031012491787008,96.21846520925021,-19.7181502693521,16.586943828037743,60.28838165531433,-33.620956453535655,17.999328053850896,42.54076385498047,8.458706,0.781692,8.599545,4.557537771676479,5786.810546875,0.9924493432044983,6.163377285003662,native_gaia,Gaia,227.93703567884344,-14.521086942194696,-39.09977082228932,-43.3288442189228,-15.116485799074294,5898.764561739835,255,243,238,#FFF3EE,1.0144182344004513,-32.86255877758844,-23.5600574126549,-17.1313118922123,HD  45129A,,,Main sequence,False
Gaia DR3 5387894227814768128,163.3551802584082,-44.41129169823949,16.586708505977256,60.28923698994504,-260.43176539866914,8.865528047918893,0.4645172953605652,7.9468527,0.71160555,8.067797,4.04565374629594,5959.4453125,1.080232858657837,6.015923976898193,native_gaia,Gaia,281.71706042406583,13.544782330933975,11.902943910648013,-57.39107917137908,14.120058591741824,6130.6870928677645,255,245,245,#FFF5F5,1.0800443915005205,-64.59129699331676,-21.343052640951687,-30.316364663865222,HD  94444,,F7/8V,Main sequence,False
Gaia DR3 324445853925182720,34.97115558053573,31.3370708616598,16.585504470857803,60.2936137249903,121.98850716094243,-91.40392473911041,-4.414437294006348,7.0543957,0.7299137,7.180362,3.1530391042516825,5946.931640625,1.1944975852966309,5.388398170471191,native_gaia,Gaia,144.2538865076646,-27.84662300901556,-43.268488297514644,31.14439857003154,-28.163526309345464,6070.103718150745,255,244,242,#FFF4F2,1.2300678990188425,-17.3071812653083,-39.49511250888955,-7.635179491524583,HD  14348,,F5,Main sequence,False
Gaia DR3 6350439485957161472,345.71430080718454,-82.70864462369084,16.585058244211687,60.29523594522242,354.9903513084309,-121.23890087980696,-22.12251091003418,7.5264664,1.0800295,7.7716513,3.625051374801897,5153.1904296875,1.1205130815505981,7.519203186035156,native_gaia,Gaia,306.91647604128264,-33.559865369914206,30.179392900763496,-40.171113677501786,-33.331686842111914,5107.221794128418,255,232,212,#FFE8D4,1.133967772461295,-101.78312251869778,-40.14644810588898,-3.7544844375941606,HD 217010,,K0IV,Subgiant,False
HIP 28311,89.7352916156326,-34.35926062022487,16.579999923706055,60.31363296508789,-24.010000228881836,2.7200000286102295,,8.000653,0.802273,8.17,4.098575592041016,,,,transformed_from_johnson,Hipparcos,240.3370333994752,-25.098179742812178,-27.03076454581635,-47.46122867986261,-25.583273084454262,5830.660335800864,255,242,236,#FFF2EC,1.073259539481921,,,,HD  40705,,G3V,Main sequence,False
HIP 103687,315.16881888067763,-35.29218706436284,16.579999923706055,60.31363296508789,66.1500015258789,-65.55999755859375,,6.3801217,1.0722173,6.7,2.4780445098876953,,,,transformed_from_johnson,Hipparcos,8.371479754265835,-40.67056413081706,45.25860879387938,6.660191858047333,-39.306926818360154,5120.715494589372,255,232,212,#FFE8D4,1.3858358823336088,,,,HD 199810,,K1IV,Subgiant,False
Gaia DR3 6529375898047105024,349.2846678308939,-45.67853183003369,16.576852233843365,60.32508379114318,116.88849146005674,-217.78117361430296,8.19601058959961,8.902205,0.90381813,9.081967,4.999715798157066,5506.7490234375,0.8923614025115967,10.829314231872559,native_gaia,Gaia,341.9601880741082,-63.65612976396648,25.45375044766706,-8.289983015448811,-54.06013784814005,5514.2592487335205,255,238,225,#FFEEE1,0.940412807561976,-9.349905917433631,-70.48561101599589,-2.7393692513711665,HD 219556,,K0V,Main sequence,False
Gaia DR3 2367099933028482304,5.99870773508417,-17.810196487699013,16.576209655098424,60.32742230021356,107.81589028911647,37.47262485046002,-6.831687927246094,7.3104935,0.6506295,7.4156084,3.4079196244157295,6197.44921875,1.2420668601989746,3.6490960121154785,native_gaia,Gaia,87.32284864889513,-78.73591201780972,0.5504010418446912,11.770983161455145,-59.16535215389308,6332.462314258923,255,247,250,#FFF7FA,1.1712493174425238,-32.083498115561156,-7.485883858322579,5.178083250136384,HD   1980,,F6V,Main sequence,False
